R,S,rr,K,G,colchon,ev,p_cobra,n_ret,dias,neto_cupo,neto_cupo_año
600,40,3,1,1000000000.0,1500,404.1,0.14333333333333334,0.266,19.402666666666665,169.90206497104006,2206.671954338
600,40,3,1,1000000000.0,2500,404.1,0.14333333333333334,0.266,19.402666666666665,169.90206497104006,2206.671954338
600,40,3,2,300.0,-1,551.7,0.16,0.33666666666666667,15.310666666666666,317.5020649710401,5225.802514980979
600,40,3,2,300.0,0,551.7,0.16,0.33666666666666667,15.310666666666666,317.5020649710401,5225.802514980979
600,40,3,2,300.0,500,551.7,0.16,0.33666666666666667,15.310666666666666,317.5020649710401,5225.802514980979
600,40,3,2,300.0,1000,551.7,0.16,0.33666666666666667,15.310666666666666,317.5020649710401,5225.802514980979
600,40,3,2,300.0,1500,551.7,0.16,0.33666666666666667,15.310666666666666,317.5020649710401,5225.802514980979
600,40,3,2,300.0,2500,551.7,0.16,0.33666666666666667,15.310666666666666,317.5020649710401,5225.802514980979
600,40,3,2,600.0,-1,557.1,0.162,0.34,15.499333333333333,322.9020649710401,5249.988410643605
600,40,3,2,600.0,0,557.1,0.162,0.34,15.499333333333333,322.9020649710401,5249.988410643605
600,40,3,2,600.0,500,557.1,0.162,0.34,15.499333333333333,322.9020649710401,5249.988410643605
600,40,3,2,600.0,1000,557.1,0.162,0.34,15.499333333333333,322.9020649710401,5249.988410643605
600,40,3,2,600.0,1500,557.1,0.162,0.34,15.499333333333333,322.9020649710401,5249.988410643605
600,40,3,2,600.0,2500,557.1,0.162,0.34,15.499333333333333,322.9020649710401,5249.988410643605
600,40,3,2,1000000000.0,-1,318.6,0.11466666666666667,0.212,17.394,84.40206497104006,1222.7963879902322
600,40,3,2,1000000000.0,0,318.6,0.11466666666666667,0.212,17.394,84.40206497104006,1222.7963879902322
600,40,3,2,1000000000.0,500,318.6,0.11466666666666667,0.212,17.394,84.40206497104006,1222.7963879902322
600,40,3,2,1000000000.0,1000,318.6,0.11466666666666667,0.212,17.394,84.40206497104006,1222.7963879902322
600,40,3,2,1000000000.0,1500,318.6,0.11466666666666667,0.212,17.394,84.40206497104006,1222.7963879902322
600,40,3,2,1000000000.0,2500,315.0,0.11266666666666666,0.20933333333333334,17.438666666666666,80.80206497104004,1167.6420429334482
600,60,1,1,300.0,-1,510.20707958706663,0.19466666666666665,0.3466666666666667,20.840666666666667,276.00914455810664,3337.4318365683857
600,60,1,1,300.0,0,510.3,0.19466666666666665,0.3466666666666667,20.840666666666667,276.10206497104,3338.5554063866516
600,60,1,1,300.0,500,508.5,0.19466666666666665,0.346,20.919333333333334,274.30206497104007,3304.3175550225674
600,60,1,1,300.0,1000,495.9,0.19466666666666665,0.3413333333333333,21.182666666666666,261.70206497104004,3113.343631870496
600,60,1,1,300.0,1500,494.1,0.19466666666666665,0.3406666666666667,21.337333333333333,259.9020649710401,3069.517607918926
600,60,1,1,300.0,2500,436.5,0.13466666666666666,0.2886666666666667,25.896,202.30206497104004,1968.648454305765
600,60,1,1,600.0,-1,510.20707958706663,0.19466666666666665,0.3466666666666667,20.840666666666667,276.00914455810664,3337.4318365683857
600,60,1,1,600.0,0,510.3,0.19466666666666665,0.3466666666666667,20.840666666666667,276.10206497104,3338.5554063866516
600,60,1,1,600.0,500,508.5,0.19466666666666665,0.346,20.919333333333334,274.30206497104007,3304.3175550225674
600,60,1,1,600.0,1000,495.9,0.19466666666666665,0.3413333333333333,21.182666666666666,261.70206497104004,3113.343631870496
600,60,1,1,600.0,1500,494.1,0.19466666666666665,0.3406666666666667,21.337333333333333,259.9020649710401,3069.517607918926
600,60,1,1,600.0,2500,436.5,0.13466666666666666,0.2886666666666667,25.896,202.30206497104004,1968.648454305765
600,60,1,1,1000000000.0,-1,510.20707958706663,0.19466666666666665,0.3466666666666667,20.840666666666667,276.00914455810664,3337.4318365683857
600,60,1,1,1000000000.0,0,510.3,0.19466666666666665,0.3466666666666667,20.840666666666667,276.10206497104,3338.5554063866516
600,60,1,1,1000000000.0,500,508.5,0.19466666666666665,0.346,20.919333333333334,274.30206497104007,3304.3175550225674
600,60,1,1,1000000000.0,1000,495.9,0.19466666666666665,0.3413333333333333,21.182666666666666,261.70206497104004,3113.343631870496
600,60,1,1,1000000000.0,1500,494.1,0.19466666666666665,0.3406666666666667,21.337333333333333,259.9020649710401,3069.517607918926
600,60,1,1,1000000000.0,2500,436.5,0.13466666666666666,0.2886666666666667,25.896,202.30206497104004,1968.648454305765
600,60,1,2,300.0,-1,529.1250190781634,0.198,0.36,14.503333333333334,294.9270840492035,5124.451288007304
600,60,1,2,300.0,0,529.2,0.198,0.36,14.503333333333334,295.0020649710401,5125.754105219635
600,60,1,2,300.0,500,531.0,0.198,0.3606666666666667,14.563333333333333,296.80206497104007,5135.783042300442
600,60,1,2,300.0,1000,534.6,0.198,0.362,14.742666666666667,300.4020649710401,5134.845824321839
600,60,1,2,300.0,1500,529.2,0.198,0.36,14.896,295.0020649710401,4990.636437480001
600,60,1,2,300.0,2500,491.4,0.14133333333333334,0.31533333333333335,18.034666666666666,257.20206497104004,3593.9073103302208
600,60,1,2,600.0,-1,450.9,0.18666666666666668,0.30333333333333334,17.362,216.70206497104002,3145.3127734536397
600,60,1,2,600.0,0,450.9,0.18666666666666668,0.30333333333333334,17.362,216.70206497104002,3145.3127734536397
600,60,1,2,600.0,500,450.9,0.18666666666666668,0.30333333333333334,17.362,216.70206497104002,3145.3127734536397
600,60,1,2,600.0,1000,450.9,0.18666666666666668,0.30333333333333334,17.362,216.70206497104002,3145.3127734536397
600,60,1,2,600.0,1500,450.9,0.18666666666666668,0.30333333333333334,17.362,216.70206497104002,3145.3127734536397
600,60,1,2,600.0,2500,416.7,0.15466666666666667,0.276,19.595333333333333,182.50206497104003,2347.0139338976333
600,60,1,2,1000000000.0,-1,450.9,0.18666666666666668,0.30333333333333334,17.362,216.70206497104002,3145.3127734536397
600,60,1,2,1000000000.0,0,450.9,0.18666666666666668,0.30333333333333334,17.362,216.70206497104002,3145.3127734536397
600,60,1,2,1000000000.0,500,450.9,0.18666666666666668,0.30333333333333334,17.362,216.70206497104002,3145.3127734536397
600,60,1,2,1000000000.0,1000,450.9,0.18666666666666668,0.30333333333333334,17.362,216.70206497104002,3145.3127734536397
600,60,1,2,1000000000.0,1500,450.9,0.18666666666666668,0.30333333333333334,17.362,216.70206497104002,3145.3127734536397
600,60,1,2,1000000000.0,2500,416.7,0.15466666666666667,0.276,19.595333333333333,182.50206497104003,2347.0139338976333
600,60,2,1,300.0,-1,763.2,0.24733333333333332,0.47733333333333333,20.950666666666667,529.0020649710401,6362.972715555692
600,60,2,1,300.0,0,763.2,0.24733333333333332,0.47733333333333333,20.950666666666667,529.0020649710401,6362.972715555692
600,60,2,1,300.0,500,763.2,0.24733333333333332,0.47733333333333333,20.950666666666667,529.0020649710401,6362.972715555692
600,60,2,1,300.0,1000,763.2,0.24733333333333332,0.47733333333333333,20.950666666666667,529.0020649710401,6362.972715555692
600,60,2,1,300.0,1500,763.2,0.24733333333333332,0.47733333333333333,20.950666666666667,529.0020649710401,6362.972715555692
600,60,2,1,300.0,2500,756.9,0.194,0.452,24.624,522.70206497104,5349.290138592515
600,60,2,1,600.0,-1,763.2,0.24733333333333332,0.47733333333333333,20.950666666666667,529.0020649710401,6362.972715555692
600,60,2,1,600.0,0,763.2,0.24733333333333332,0.47733333333333333,20.950666666666667,529.0020649710401,6362.972715555692
600,60,2,1,600.0,500,763.2,0.24733333333333332,0.47733333333333333,20.950666666666667,529.0020649710401,6362.972715555692
600,60,2,1,600.0,1000,763.2,0.24733333333333332,0.47733333333333333,20.950666666666667,529.0020649710401,6362.972715555692
600,60,2,1,600.0,1500,763.2,0.24733333333333332,0.47733333333333333,20.950666666666667,529.0020649710401,6362.972715555692
600,60,2,1,600.0,2500,756.9,0.194,0.452,24.624,522.70206497104,5349.290138592515
600,60,2,1,1000000000.0,-1,763.2,0.24733333333333332,0.47733333333333333,20.950666666666667,529.0020649710401,6362.972715555692
600,60,2,1,1000000000.0,0,763.2,0.24733333333333332,0.47733333333333333,20.950666666666667,529.0020649710401,6362.972715555692
600,60,2,1,1000000000.0,500,763.2,0.24733333333333332,0.47733333333333333,20.950666666666667,529.0020649710401,6362.972715555692
600,60,2,1,1000000000.0,1000,763.2,0.24733333333333332,0.47733333333333333,20.950666666666667,529.0020649710401,6362.972715555692
600,60,2,1,1000000000.0,1500,763.2,0.24733333333333332,0.47733333333333333,20.950666666666667,529.0020649710401,6362.972715555692
600,60,2,1,1000000000.0,2500,756.9,0.194,0.452,24.624,522.70206497104,5349.290138592515
600,60,2,2,300.0,-1,866.7,0.24666666666666667,0.526,15.102,632.5020649710401,10554.26568485645
600,60,2,2,300.0,0,866.7,0.24666666666666667,0.526,15.102,632.5020649710401,10554.26568485645
600,60,2,2,300.0,500,866.7,0.24666666666666667,0.526,15.102,632.5020649710401,10554.26568485645
600,60,2,2,300.0,1000,866.7,0.24666666666666667,0.526,15.102,632.5020649710401,10554.26568485645
600,60,2,2,300.0,1500,866.7,0.24666666666666667,0.526,15.102,632.5020649710401,10554.26568485645
600,60,2,2,300.0,2500,851.4,0.19333333333333333,0.49266666666666664,17.56,617.20206497104,8857.341706873696
600,60,2,2,600.0,-1,854.1,0.24666666666666667,0.5213333333333333,14.882,619.9020649710401,10496.930545135203
600,60,2,2,600.0,0,854.1,0.24666666666666667,0.5213333333333333,14.882,619.9020649710401,10496.930545135203
600,60,2,2,600.0,500,854.1,0.24666666666666667,0.5213333333333333,14.882,619.9020649710401,10496.930545135203
600,60,2,2,600.0,1000,854.1,0.24666666666666667,0.5213333333333333,14.882,619.9020649710401,10496.930545135203
600,60,2,2,600.0,1500,854.1,0.24666666666666667,0.5213333333333333,14.882,619.9020649710401,10496.930545135203
600,60,2,2,600.0,2500,847.8,0.194,0.49133333333333334,17.392666666666667,613.60206497104,8890.39750695899
600,60,2,2,1000000000.0,-1,461.7,0.14333333333333334,0.292,21.084,227.50206497104003,2719.1481869048607
600,60,2,2,1000000000.0,0,461.7,0.14333333333333334,0.292,21.084,227.50206497104003,2719.1481869048607
600,60,2,2,1000000000.0,500,461.7,0.14333333333333334,0.292,21.084,227.50206497104003,2719.1481869048607
600,60,2,2,1000000000.0,1000,461.7,0.14333333333333334,0.292,21.084,227.50206497104003,2719.1481869048607
600,60,2,2,1000000000.0,1500,461.7,0.14333333333333334,0.292,21.084,227.50206497104003,2719.1481869048607
600,60,2,2,1000000000.0,2500,456.3,0.13933333333333334,0.288,21.215333333333334,222.10206497104005,2638.173037081769
600,60,3,1,300.0,-1,819.9,0.21733333333333332,0.49533333333333335,29.401333333333334,585.70206497104,5020.075746203191
600,60,3,1,300.0,0,819.9,0.21733333333333332,0.49533333333333335,29.401333333333334,585.70206497104,5020.075746203191
600,60,3,1,300.0,500,819.9,0.21733333333333332,0.49533333333333335,29.401333333333334,585.70206497104,5020.075746203191
600,60,3,1,300.0,1000,819.9,0.21733333333333332,0.49533333333333335,29.401333333333334,585.70206497104,5020.075746203191
600,60,3,1,300.0,1500,819.9,0.21733333333333332,0.49533333333333335,29.401333333333334,585.70206497104,5020.075746203191
600,60,3,1,300.0,2500,819.9,0.21733333333333332,0.49533333333333335,29.401333333333334,585.70206497104,5020.075746203191
600,60,3,1,600.0,-1,819.9,0.21733333333333332,0.49533333333333335,29.401333333333334,585.70206497104,5020.075746203191
600,60,3,1,600.0,0,819.9,0.21733333333333332,0.49533333333333335,29.401333333333334,585.70206497104,5020.075746203191
600,60,3,1,600.0,500,819.9,0.21733333333333332,0.49533333333333335,29.401333333333334,585.70206497104,5020.075746203191
600,60,3,1,600.0,1000,819.9,0.21733333333333332,0.49533333333333335,29.401333333333334,585.70206497104,5020.075746203191
600,60,3,1,600.0,1500,819.9,0.21733333333333332,0.49533333333333335,29.401333333333334,585.70206497104,5020.075746203191
600,60,3,1,600.0,2500,819.9,0.21733333333333332,0.49533333333333335,29.401333333333334,585.70206497104,5020.075746203191
600,60,3,1,1000000000.0,-1,819.9,0.21733333333333332,0.49533333333333335,29.401333333333334,585.70206497104,5020.075746203191
600,60,3,1,1000000000.0,0,819.9,0.21733333333333332,0.49533333333333335,29.401333333333334,585.70206497104,5020.075746203191
600,60,3,1,1000000000.0,500,819.9,0.21733333333333332,0.49533333333333335,29.401333333333334,585.70206497104,5020.075746203191
600,60,3,1,1000000000.0,1000,819.9,0.21733333333333332,0.49533333333333335,29.401333333333334,585.70206497104,5020.075746203191
600,60,3,1,1000000000.0,1500,819.9,0.21733333333333332,0.49533333333333335,29.401333333333334,585.70206497104,5020.075746203191
600,60,3,1,1000000000.0,2500,819.9,0.21733333333333332,0.49533333333333335,29.401333333333334,585.70206497104,5020.075746203191
600,60,3,2,300.0,-1,837.9,0.20466666666666666,0.4806666666666667,19.44333333333333,603.70206497104,7824.425872074513
600,60,3,2,300.0,0,837.9,0.20466666666666666,0.4806666666666667,19.44333333333333,603.70206497104,7824.425872074513
600,60,3,2,300.0,500,837.9,0.20466666666666666,0.4806666666666667,19.44333333333333,603.70206497104,7824.425872074513
600,60,3,2,300.0,1000,837.9,0.20466666666666666,0.4806666666666667,19.44333333333333,603.70206497104,7824.425872074513
600,60,3,2,300.0,1500,837.9,0.20466666666666666,0.4806666666666667,19.44333333333333,603.70206497104,7824.425872074513
600,60,3,2,300.0,2500,837.9,0.20466666666666666,0.4806666666666667,19.44333333333333,603.70206497104,7824.425872074513
600,60,3,2,600.0,-1,851.4,0.20466666666666666,0.48733333333333334,19.702,617.20206497104,7894.372163876869
600,60,3,2,600.0,0,851.4,0.20466666666666666,0.48733333333333334,19.702,617.20206497104,7894.372163876869
600,60,3,2,600.0,500,851.4,0.20466666666666666,0.48733333333333334,19.702,617.20206497104,7894.372163876869
600,60,3,2,600.0,1000,851.4,0.20466666666666666,0.48733333333333334,19.702,617.20206497104,7894.372163876869
600,60,3,2,600.0,1500,851.4,0.20466666666666666,0.48733333333333334,19.702,617.20206497104,7894.372163876869
600,60,3,2,600.0,2500,851.4,0.20466666666666666,0.48733333333333334,19.702,617.20206497104,7894.372163876869
600,60,3,2,1000000000.0,-1,529.2,0.15533333333333332,0.3413333333333333,25.942666666666668,295.0020649710401,2865.569732205714
600,60,3,2,1000000000.0,0,529.2,0.15533333333333332,0.3413333333333333,25.942666666666668,295.0020649710401,2865.569732205714
600,60,3,2,1000000000.0,500,529.2,0.15533333333333332,0.3413333333333333,25.942666666666668,295.0020649710401,2865.569732205714
600,60,3,2,1000000000.0,1000,529.2,0.15533333333333332,0.3413333333333333,25.942666666666668,295.0020649710401,2865.569732205714
600,60,3,2,1000000000.0,1500,529.2,0.15533333333333332,0.3413333333333333,25.942666666666668,295.0020649710401,2865.569732205714
600,60,3,2,1000000000.0,2500,520.2,0.14866666666666667,0.334,26.277333333333335,286.0020649710401,2742.763866426151
600,90,1,1,300.0,-1,527.3976,0.20666666666666667,0.36,18.126666666666665,293.1996649710401,4076.111561568707
600,90,1,1,300.0,0,527.4,0.20666666666666667,0.36,18.126666666666665,293.20206497104004,4076.144926776504
600,90,1,1,300.0,500,529.2,0.20666666666666667,0.3606666666666667,18.178,295.0020649710401,4089.5874338597264
600,90,1,1,300.0,1000,536.4,0.20666666666666667,0.36333333333333334,18.313333333333333,302.20206497104004,4158.441228942597
600,90,1,1,300.0,1500,525.6,0.20666666666666667,0.35933333333333334,18.452666666666666,291.4020649710401,3979.5505819954897
600,90,1,1,300.0,2500,459.0,0.148,0.30333333333333334,22.301333333333332,224.80206497104004,2540.2122611219997
600,90,1,1,600.0,-1,527.3976,0.20666666666666667,0.36,18.126666666666665,293.1996649710401,4076.111561568707
600,90,1,1,600.0,0,527.4,0.20666666666666667,0.36,18.126666666666665,293.20206497104004,4076.144926776504
600,90,1,1,600.0,500,529.2,0.20666666666666667,0.3606666666666667,18.178,295.0020649710401,4089.5874338597264
600,90,1,1,600.0,1000,536.4,0.20666666666666667,0.36333333333333334,18.313333333333333,302.20206497104004,4158.441228942597
600,90,1,1,600.0,1500,525.6,0.20666666666666667,0.35933333333333334,18.452666666666666,291.4020649710401,3979.5505819954897
600,90,1,1,600.0,2500,459.0,0.148,0.30333333333333334,22.301333333333332,224.80206497104004,2540.2122611219997
600,90,1,1,1000000000.0,-1,527.3976,0.20666666666666667,0.36,18.126666666666665,293.1996649710401,4076.111561568707
600,90,1,1,1000000000.0,0,527.4,0.20666666666666667,0.36,18.126666666666665,293.20206497104004,4076.144926776504
600,90,1,1,1000000000.0,500,529.2,0.20666666666666667,0.3606666666666667,18.178,295.0020649710401,4089.5874338597264
600,90,1,1,1000000000.0,1000,536.4,0.20666666666666667,0.36333333333333334,18.313333333333333,302.20206497104004,4158.441228942597
600,90,1,1,1000000000.0,1500,525.6,0.20666666666666667,0.35933333333333334,18.452666666666666,291.4020649710401,3979.5505819954897
600,90,1,1,1000000000.0,2500,459.0,0.148,0.30333333333333334,22.301333333333332,224.80206497104004,2540.2122611219997
600,90,1,2,300.0,-1,530.1,0.22666666666666666,0.372,13.352,295.9020649710401,5584.7304053851185
600,90,1,2,300.0,0,530.1,0.22666666666666666,0.372,13.352,295.9020649710401,5584.7304053851185
600,90,1,2,300.0,500,530.1,0.22666666666666666,0.372,13.352,295.9020649710401,5584.7304053851185
600,90,1,2,300.0,1000,528.3,0.22666666666666666,0.37133333333333335,13.358666666666666,294.10206497104,5547.987851035688
600,90,1,2,300.0,1500,522.9,0.22666666666666666,0.36933333333333335,13.428,288.70206497104004,5418.001219295657
600,90,1,2,300.0,2500,475.2,0.16333333333333333,0.31733333333333336,16.427333333333333,241.00206497104003,3697.040727204786
600,90,1,2,600.0,-1,470.7,0.18866666666666668,0.30933333333333335,18.020666666666667,236.50206497104003,3307.231717622475
600,90,1,2,600.0,0,470.7,0.18866666666666668,0.30933333333333335,18.020666666666667,236.50206497104003,3307.231717622475
600,90,1,2,600.0,500,470.7,0.18866666666666668,0.30933333333333335,18.020666666666667,236.50206497104003,3307.231717622475
600,90,1,2,600.0,1000,470.7,0.18866666666666668,0.30933333333333335,18.020666666666667,236.50206497104003,3307.231717622475
600,90,1,2,600.0,1500,470.7,0.18866666666666668,0.30933333333333335,18.020666666666667,236.50206497104003,3307.231717622475
600,90,1,2,600.0,2500,440.1,0.16,0.286,18.952,205.90206497104006,2737.828217217291
600,90,1,2,1000000000.0,-1,470.7,0.18866666666666668,0.30933333333333335,18.020666666666667,236.50206497104003,3307.231717622475
600,90,1,2,1000000000.0,0,470.7,0.18866666666666668,0.30933333333333335,18.020666666666667,236.50206497104003,3307.231717622475
